Мотор;x;y;z;time;
;0,05116098;0,1185127;2,148183;13,95022;
;0,05116098;0,1185127;2,148183;13,96022;
;0,05118652;0,1183948;2,148183;13,97022;
;0,05121385;0,1182759;2,148183;13,98022;
;0,05124513;0,1180903;2,148183;13,99022;
;0,05128101;0,1179175;2,148183;14,00023;
;0,05128101;0,1179175;2,148183;14,01023;
;0,0513356;0,1176597;2,148183;14,02023;
;0,05143071;0,1173585;2,148183;14,03023;
;0,05140943;0,1171256;2,148183;14,04023;
;0,05140943;0,1171256;2,148183;14,05023;
;0,05135904;0,1173797;2,148183;14,06023;
;0,05131905;0,1176024;2,148183;14,07023;
;0,05127313;0,1178415;2,148183;14,08023;
;0,05123576;0,1180077;2,148183;14,09023;
;0,05123576;0,1180077;2,148183;14,10023;
;0,05119864;0,1181971;2,148183;14,11023;
;0,05116791;0,1183573;2,148183;14,12023;
;0,05114719;0,1184628;2,148183;14,13023;
;0,05114719;0,1184628;2,148183;14,14023;
;0,05113263;0,1185674;2,148183;14,15023;
;0,05112629;0,1186255;2,148183;14,16023;
;0,05113616;0,118656;2,148183;14,17023;
;0,05114342;0,1186597;2,148183;14,18023;
;0,05114342;0,1186597;2,148183;14,19023;
;0,05114171;0,1186343;2,148183;14,20023;
;0,0511461;0,1185864;2,148183;14,21023;
;0,05116387;0,1184888;2,148183;14,22023;
;0,05118988;0,1183872;2,148183;14,23023;
;0,05118988;0,1183872;2,148183;14,24023;
;0,05122568;0,118229;2,148183;14,25023;
;0,05126603;0,1180839;2,148183;14,26023;
;0,05131363;0,1178702;2,148183;14,27023;
;0,05136795;0,1176658;2,148183;14,28023;
;0,05136795;0,1176658;2,148183;14,29023;
;0,05144296;0,1173722;2,148183;14,30023;
;0,05143373;0,1171848;2,148183;14,31023;
;0,05136237;0,1174095;2,148183;14,32023;
;0,051311;0,117611;2,148183;14,33023;
;0,051311;0,117611;2,148183;14,34023;
;0,05126341;0,1178518;2,148183;14,35023;
;0,05122656;0,1180253;2,148183;14,36023;
;0,0511867;0,1182117;2,148183;14,37023;
;0,05115133;0,1183395;2,148183;14,38023;
;0,05115133;0,1183395;2,148183;14,39023;
;0,05112544;0,1184762;2,148183;14,40023;
;0,05112233;0,1185602;2,148183;14,41023;
;0,05112233;0,1185602;2,148183;14,42023;
;0,05112743;0,118626;2,148183;14,43023;
;0,05112841;0,1186525;2,148183;14,44024;
;0,05112784;0,1186612;2,148183;14,45024;
;0,05113107;0,1186435;2,148183;14,46024;
;0,05113107;0,1186435;2,148183;14,47024;
;0,05114498;0,1185774;2,148183;14,48024;
;0,0511669;0,1185004;2,148183;14,49024;
;0,05119986;0,1183756;2,148183;14,50024;
;0,05123851;0,1182505;2,148183;14,51024;
;0,05123851;0,1182505;2,148183;14,52024;
;0,05127826;0,1180597;2,148183;14,53024;
;0,05131314;0,1178867;2,148183;14,54024;
;0,05131314;0,1178867;2,148183;14,55024;
;0,05136049;0,1176252;2,148183;14,56024;
